"iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","zip5","income_2000","census_match","zip_median_income_2021","zip_median_income_2021_moe","zip_gini_2021","zip_gini_2021_moe","zip_population_2021","zip_population_2021_moe","zip5_o","census_match_o","zip_median_income_2021_o","zip_median_income_2021_moe_o","zip_gini_2021_o","zip_gini_2021_moe_o","zip_population_2021_o","zip_population_2021_moe_o","diff_income_2021","abs_diff_income_2021","diff_log_income_2021","diff_gini_2021","abs_diff_gini_2021"
537,7,1,14,2,21,22,22,13,10,5,513,1,0.76,0,23,2,20,20,20,20,5,15,1,6,5,7,7,7,6,6,5,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,1,8,8,8,8,8,6,7,5,,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"33418",TRUE,110482,6834,0.5106,0.0203,42372,1691,6101,6101,0.0537508539270384,-0.0806000000000001,0.0806000000000001
537,7,1,14,2,21,22,16,13,4,6,514,0,0.81,0,23,2,20,20,20,15,5,20,0,9,7,6,6,6,2,3,2,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,6,8,7,4,5,5,7,1,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"11001",TRUE,132344,9121,0.3976,0.0197,26818,928,-15761,15761,-0.126801127616453,0.0324,0.0324
537,7,1,14,2,21,22,10,13,20,7,515,0,0.19,0,23,2,20,20,20,15,10,15,0,6,5,8,8,8,,4,3,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,6,8,9,8,,5,8,3,,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"67111",TRUE,54583,18617,0.3818,0.0624,227,77,62000,62000,0.758880986729887,0.0482,0.0482
537,7,1,14,2,21,22,18,13,6,8,516,0,0.62,1,27,4,58,5,8,10,7,12,1,7,8,8,7,8,7,7,7,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,8,8,8,6,6,4,7,6,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"91754",TRUE,71735,7212,0.4481,0.016,33931,1152,44848,44848,0.485624692137909,-0.0181,0.0181
537,7,1,14,2,21,22,1,13,11,9,517,0,0.56,0,30,3,15,20,20,20,5,10,0,5,4,6,5,4,3,4,5,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,7,8,7,8,7,6,6,1,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"78666",TRUE,44914,3333,0.4594,0.0187,83858,1692,71669,71669,0.953853915531912,-0.0294,0.0294
537,7,1,14,2,21,22,6,13,16,10,518,0,0.62,0,23,2,20,25,25,30,5,5,1,6,9,6,5,,7,7,7,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,8,8,8,8,5,7,8,3,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"92028",TRUE,87754,5874,0.4315,0.0167,50661,2416,28829,28829,0.284066020335624,-0.0015,0.0015
537,7,1,14,2,21,22,20,13,8,11,519,0,0.25,0,26,2,40,5,30,15,5,5,0,6,6,6,,,,6,8,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,1,7,9,8,8,6,6,8,3,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"02420",TRUE,215303,24253,0.4503,0.0235,15451,828,-98720,98720,-0.613442872630495,-0.0203,0.0203
537,7,1,14,2,21,22,9,13,19,12,520,0,0.55,0,28,6,25,15,25,15,10,10,1,9,8,8,8,6,6,7,6,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,6,8,8,,,,,,,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"96797",TRUE,97875,3913,0.401,0.015,72943,3002,18708,18708,0.174912311377295,0.029,0.029
537,7,1,14,2,21,22,8,13,18,13,521,0,-0.06,0,26,2,10,30,20,15,15,10,1,8,8,8,8,8,8,8,6,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,6,7,7,8,6,6,7,4,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"84108",TRUE,110697,15396,0.4933,0.0441,21736,1343,5886,5886,0.0518067266118916,-0.0633,0.0633
537,7,1,14,2,21,22,4,13,14,14,522,0,0.73,0,22,2,10,20,15,20,15,20,1,6,8,9,9,7,7,8,6,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,7,9,9,8,9,8,8,5,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"19087",TRUE,151113,14697,0.4624,0.0217,33717,1291,-34530,34530,-0.259424435627492,-0.0324,0.0324
537,7,1,14,2,21,22,5,13,15,15,523,0,0.14,1,27,4,10,25,20,20,5,20,0,4,2,6,4,6,8,4,2,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,4,8,8,4,5,7,4,7,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"10027",TRUE,58435,5213,0.5847,0.0193,65840,2871,58148,58148,0.690688440303141,-0.1547,0.1547
537,7,1,14,2,21,22,11,13,21,16,524,0,0.48,1,25,4,15,20,25,20,10,10,1,6,6,7,7,7,5,5,3,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,7,9,9,9,9,5,8,6,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"48306",TRUE,161851,6517,0.3821,0.0193,27916,1261,-45268,45268,-0.3280726932253,0.0479,0.0479
537,7,1,14,2,21,22,17,13,5,17,525,0,0.78,0,24,2,10,15,30,20,15,10,1,8,8,8,8,9,9,9,7,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,5,8,7,8,5,4,7,1,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"12020",TRUE,92344,5382,0.3726,0.0204,33896,1096,24239,24239,0.233082731375651,0.0574,0.0574
537,7,1,14,2,21,22,14,13,2,18,526,0,0.39,0,26,3,10,10,30,20,10,15,0,4,5,7,8,6,5,7,1,,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,6,8,7,8,4,2,7,1,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,,FALSE,,,,,,,,,,,
537,7,1,14,2,21,22,13,13,1,19,527,0,0.62,0,24,6,50,20,10,5,10,5,0,5,5,8,6,8,3,3,3,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,5,7,7,7,4,2,6,1,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"90034",TRUE,88490,3150,0.435,0.0144,53321,2269,28093,28093,0.275713914409003,-0.005,0.005
537,7,1,14,2,21,22,19,13,7,20,528,0,-0.58,0,29,3,40,10,30,10,10,,0,2,2,2,4,1,1,1,1,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,,,,,,,,,,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,"10029",TRUE,33901,4162,0.6242,0.0154,77661,3126,82682,82682,1.23515895321186,-0.1942,0.1942
537,7,1,14,2,21,22,3,13,13,21,529,0,0.22,1,22,4,10,25,25,10,10,20,1,6,5,6,5,6,,5,4,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,4,8,8,4,5,2,4,4,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,,FALSE,,,,,,,,,,,
537,7,1,14,2,21,22,2,13,12,22,530,0,0.1,1,22,4,20,20,10,15,5,30,1,7,8,7,8,8,8,6,5,2,22,"Electrical Engineering",5,"UC Berkeley","1,309.00","15,162.00",4,7,1,"San Francisco/LA","91,789","61,686.00",1,5,1,"Law",1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,0,4,7,6,4,4,2,5,4,0,2,,,,,,,,,,,,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9,"91789",61686,TRUE,116583,7068,0.43,0.0205,41829,920,,FALSE,,,,,,,,,,,
538,8,1,16,2,21,22,21,8,14,1,509,1,0.36,0,28,4,10,20,30,10,10,20,1,6,5,6,7,7,6,5,0,2,32,"Biomedical engineering",5,"Cooper Union, Bard college, and SUNY Purchase","","",2,1,1,"Born in Iran","12,563","",1,4,2,"self-made millionare",7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,1,7,7,9,8,7,8,8,10,0,4,,,,,,,,,,,,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12563",,TRUE,95000,15561,0.3984,0.0638,7316,653,"10594",TRUE,167857,48409,0.382,0.0477,5309,781,-72857,72857,-0.569235534858212,0.0164,0.0164
538,8,1,16,2,21,22,12,8,5,2,510,1,0.57,0,26,3,25,25,25,12,3,10,1,7,8,8,8,,6,8,8,2,32,"Biomedical engineering",5,"Cooper Union, Bard college, and SUNY Purchase","","",2,1,1,"Born in Iran","12,563","",1,4,2,"self-made millionare",7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,1,8,5,5,8,6,5,6,5,0,4,,,,,,,,,,,,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12563",,TRUE,95000,15561,0.3984,0.0638,7316,653,,FALSE,,,,,,,,,,,
538,8,1,16,2,21,22,15,8,8,3,511,0,0.02,0,23,4,20,10,10,30,15,15,0,4,3,5,4,2,2,4,4,2,32,"Biomedical engineering",5,"Cooper Union, Bard college, and SUNY Purchase","","",2,1,1,"Born in Iran","12,563","",1,4,2,"self-made millionare",7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,0,5,7,7,5,6,3,5,3,0,4,,,,,,,,,,,,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12563",,TRUE,95000,15561,0.3984,0.0638,7316,653,,FALSE,,,,,,,,,,,
538,8,1,16,2,21,22,7,8,22,4,512,0,0.02,1,,2,20,20,20,20,5,15,0,,,,,,,,,,32,"Biomedical engineering",5,"Cooper Union, Bard college, and SUNY Purchase","","",2,1,1,"Born in Iran","12,563","",1,4,2,"self-made millionare",7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,0,,,,,,,,,,4,,,,,,,,,,,,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12563",,TRUE,95000,15561,0.3984,0.0638,7316,653,"02140",TRUE,119827,12807,0.4743,0.0256,20060,1215,-24827,24827,-0.23217214431358,-0.0759,0.0759
538,8,1,16,2,21,22,22,8,15,5,513,0,0.07,1,23,2,20,20,20,20,5,15,0,6,4,4,4,,,,9,2,32,"Biomedical engineering",5,"Cooper Union, Bard college, and SUNY Purchase","","",2,1,1,"Born in Iran","12,563","",1,4,2,"self-made millionare",7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,1,8,5,6,7,7,6,5,5,0,4,,,,,,,,,,,,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12563",,TRUE,95000,15561,0.3984,0.0638,7316,653,"33418",TRUE,110482,6834,0.5106,0.0203,42372,1691,-15482,15482,-0.150975720160682,-0.1122,0.1122
538,8,1,16,2,21,22,16,8,9,6,514,0,-0.06,1,23,2,20,20,20,15,5,20,1,7,7,7,,10,5,5,8,5,32,"Biomedical engineering",5,"Cooper Union, Bard college, and SUNY Purchase","","",2,1,1,"Born in Iran","12,563","",1,4,2,"self-made millionare",7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,0,3,7,6,7,5,5,6,7,0,4,,,,,,,,,,,,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12563",,TRUE,95000,15561,0.3984,0.0638,7316,653,"11001",TRUE,132344,9121,0.3976,0.0197,26818,928,-37344,37344,-0.331527701704173,0.000799999999999967,0.000799999999999967
538,8,1,16,2,21,22,10,8,3,7,515,0,-0.08,1,23,2,20,20,20,15,10,15,0,4,5,8,8,8,6,7,5,2,32,"Biomedical engineering",5,"Cooper Union, Bard college, and SUNY Purchase","","",2,1,1,"Born in Iran","12,563","",1,4,2,"self-made millionare",7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,0,5,4,7,4,7,4,4,3,0,4,,,,,,,,,,,,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12563",,TRUE,95000,15561,0.3984,0.0638,7316,653,"67111",TRUE,54583,18617,0.3818,0.0624,227,77,40417,40417,0.554154412642166,0.0166,0.0166
538,8,1,16,2,21,22,18,8,11,8,516,0,0.09,0,27,4,58,5,8,10,7,12,1,6,8,7,8,7,8,7,7,2,32,"Biomedical engineering",5,"Cooper Union, Bard college, and SUNY Purchase","","",2,1,1,"Born in Iran","12,563","",1,4,2,"self-made millionare",7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,0,6,3,5,6,5,4,5,4,0,4,,,,,,,,,,,,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12563",,TRUE,95000,15561,0.3984,0.0638,7316,653,"91754",TRUE,71735,7212,0.4481,0.016,33931,1152,23265,23265,0.280898118050189,-0.0497,0.0497
